date,action,reward,done,vr-deployment_num_clients,vr-deployment_network_delay,vr-deployment_num_pods,vr-deployment_cpu_usage,vr-deployment_max_cpu,vr-deployment_traffic_in,vr-deployment_traffic_out,vr-deployment_latency,vr-deployment_stall_duration,vr-deployment_stall_count,vr-deployment_n_720_z1,vr-deployment_n_1080_z1,vr-deployment_n_4k_z1,vr-deployment_n_720_z2,vr-deployment_n_1080_z2,vr-deployment_n_4k_z2,vr-deployment_n_720_z3,vr-deployment_n_1080_z3,vr-deployment_n_4k_z3,vr-deployment_n_sw_z1,vr-deployment_n_sw_z2,vr-deployment_n_sw_z3
2026-03-10 14:32:33,17,-0.144,0,30,19,18,52,59,1119,21101,0.03666571723770589,0.0,0.0,13.366666666666667,0.23333333333333334,64.6,119.73333333333333,28.4,477.46666666666664,794.1333333333333,292.5,1963.1666666666667,4.5,5.433333333333334,7.633333333333334
2026-03-10 14:33:37,13,-0.13338941892496137,0,30,19,14,70,73,1140,22750,0.042453170156062904,0.2488431,0.6,13.066666666666666,0.26666666666666666,61.333333333333336,113.93333333333334,8.633333333333333,474.76666666666665,648.0666666666667,211.5,2052.4333333333334,3.2666666666666666,3.5,4.633333333333334
2026-03-10 14:34:41,9,-0.4896551455339555,0,29,20,10,86,90,859,15952,0.06399437984593574,2.729906068965516,8.275862068965518,12.827586206896552,0.7586206896551724,46.0,115.86206896551724,17.103448275862068,343.7241379310345,829.7586206896551,215.17241379310346,1278.9310344827586,3.310344827586207,5.482758620689655,6.241379310344827
2026-03-10 14:35:45,13,-0.1556101920196668,0,27,20,14,64,73,1003,20273,0.046666816278023,0.1088684074074074,0.7407407407407407,12.592592592592593,0.7777777777777778,59.333333333333336,111.0,14.518518518518519,456.1111111111111,736.4814814814815,238.03703703703704,1860.9259259259259,2.7777777777777777,4.074074074074074,4.592592592592593
2026-03-10 14:36:49,13,-0.1437133729557925,0,30,20,14,69,77,1087,19248,0.04500611744705963,0.16115529999999997,0.7666666666666667,10.833333333333334,1.0333333333333334,61.43333333333333,100.8,18.133333333333333,467.46666666666664,750.1,297.7,1810.9,3.466666666666667,4.733333333333333,7.0
2026-03-10 14:37:53,11,-0.1395397805551612,0,29,20,12,75,84,1019,19737,0.051504384409756465,0.22864693103448275,0.9655172413793104,12.620689655172415,0.7931034482758621,55.89655172413793,112.82758620689656,15.724137931034482,425.9310344827586,765.2068965517242,213.82758620689654,1724.0689655172414,3.1724137931034484,4.551724137931035,5.896551724137931
2026-03-10 14:38:56,16,-0.123,0,29,19,17,59,62,1157,24036,0.03920827516172553,0.0,0.0,13.655172413793103,0.2413793103448276,64.03448275862068,117.51724137931035,7.448275862068965,498.48275862068965,665.6896551724138,255.51724137931035,2118.103448275862,2.3793103448275863,2.4827586206896552,4.103448275862069
2026-03-10 14:39:59,11,-0.075,0,27,20,12,75,82,884,17009,0.051876871344255004,0.0,0.0,12.814814814814815,1.2962962962962963,55.44444444444444,117.33333333333333,15.11111111111111,424.0,817.5555555555555,197.88888888888889,1697.2222222222222,4.037037037037037,4.518518518518518,4.925925925925926
2026-03-10 14:41:03,9,-0.5239377244021145,0,26,20,10,84,90,733,12150,0.0640144772205373,2.524718923076923,9.538461538461538,12.076923076923077,1.0384615384615385,47.42307692307692,109.84615384615384,21.23076923076923,353.2307692307692,837.0,250.5,1273.5,3.9615384615384617,5.730769230769231,6.576923076923077
2026-03-10 14:42:07,9,-0.4241928433687147,0,26,18,10,85,88,845,16142,0.05786326896102848,2.2020810769230774,6.346153846153846,12.076923076923077,0.19230769230769232,50.34615384615385,106.76923076923077,4.923076923076923,389.2307692307692,624.0,201.0,1617.0,2.269230769230769,2.1923076923076925,4.961538461538462
2026-03-10 14:43:10,12,-0.08952026142763103,0,24,19,13,71,75,887,17806,0.04642011186905229,0.0006758749999999999,0.041666666666666664,11.75,0.125,60.5,102.66666666666667,6.0,470.3333333333333,580.125,199.875,2042.625,2.25,2.0416666666666665,3.9583333333333335
2026-03-10 14:44:14,15,-0.13199999999999998,0,26,19,16,56,64,1009,20704,0.041002753990495217,0.0,0.0,11.576923076923077,0.3076923076923077,65.5,100.3076923076923,5.846153846153846,512.9230769230769,570.0,201.0,2247.0,2.1538461538461537,1.8461538461538463,3.3076923076923075
2026-03-10 14:45:17,19,-0.165,1,28,18,20,45,55,1164,24266,0.03522975321302597,0.0,0.0,12.928571428571429,0.5714285714285714,67.28571428571429,113.14285714285714,8.321428571428571,524.8214285714286,628.1785714285714,87.46428571428571,2435.0,3.5714285714285716,3.3214285714285716,5.035714285714286
2026-03-10 14:46:21,15,-0.156,0,15,14,16,48,54,635,13307,0.03093964415940448,0.0,0.0,6.066666666666666,1.0666666666666667,76.6,82.66666666666667,11.2,576.0,475.8,57.2,2732.6,4.066666666666666,2.7333333333333334,3.0
2026-03-10 14:47:26,2,-0.6058864995847124,0,13,15,3,98,98,200,3618,0.131147981501595,28.81315646153846,31.923076923076923,10.76923076923077,1.3846153846153846,21.23076923076923,107.6923076923077,12.307692307692308,147.07692307692307,606.0,75.0,621.0,4.846153846153846,3.3846153846153846,3.4615384615384617
2026-03-10 14:48:29,13,-0.2867335124523101,0,12,16,14,47,55,445,8807,0.03800901811391982,0.49058175000000004,1.9166666666666667,10.166666666666666,1.6666666666666667,66.41666666666667,92.0,15.5,518.5,510.25,83.75,2457.75,3.8333333333333335,3.0,3.4166666666666665
2026-03-10 14:49:32,13,-0.144,0,13,17,14,52,58,518,10209,0.03852236633965248,0.0,0.0,9.692307692307692,0.07692307692307693,68.76923076923077,81.23076923076923,10.461538461538462,536.6153846153846,495.0,63.0,2505.0,2.5384615384615383,2.923076923076923,3.230769230769231
2026-03-10 14:50:36,11,-0.14975768463523623,0,11,19,12,54,57,436,9278,0.04217548870846714,0.028336636363636366,0.18181818181818182,12.727272727272727,0.36363636363636365,63.81818181818182,111.27272727272727,7.2727272727272725,496.72727272727275,634.6363636363636,120.54545454545455,2244.2727272727275,2.090909090909091,2.4545454545454546,3.272727272727273
2026-03-10 14:51:39,13,-0.17400000000000002,0,9,19,14,42,46,343,7249,0.03951633888955877,0.0,0.0,12.0,0.5555555555555556,67.11111111111111,105.77777777777777,7.111111111111111,524.4444444444445,598.0,130.0,2379.0,2.3333333333333335,1.8888888888888888,2.5555555555555554
2026-03-10 14:52:43,13,-0.18,0,9,18,14,40,45,380,9054,0.03860900751977911,0.0,0.0,15.0,0.0,64.55555555555556,128.0,7.111111111111111,501.3333333333333,706.3333333333334,95.33333333333333,2301.0,1.2222222222222223,1.6666666666666667,3.2222222222222223
2026-03-10 14:53:46,19,-0.222,0,8,20,20,26,31,307,5615,0.03835972385622164,0.0,0.0,10.125,0.25,70.75,89.375,8.625,551.0,609.375,312.0,2242.5,2.75,3.0,5.75
2026-03-10 14:54:50,10,-0.13799999999999998,0,10,20,11,54,59,383,8238,0.04343585837926579,0.0,0.0,12.7,1.1,62.6,112.8,16.0,482.4,780.0,226.2,1973.4,2.7,4.0,5.0
2026-03-10 14:55:54,11,-0.162,0,9,19,12,46,54,352,7805,0.041085780006714305,0.0,0.0,13.222222222222221,0.2222222222222222,64.66666666666667,114.66666666666667,2.6666666666666665,507.55555555555554,615.3333333333334,190.66666666666666,2240.3333333333335,1.8888888888888888,1.6666666666666667,2.888888888888889
2026-03-10 14:56:57,13,-0.213,0,6,18,14,29,35,248,5910,0.03705416700254344,0.0,0.0,15.333333333333334,0.0,66.16666666666667,123.33333333333333,1.3333333333333333,527.3333333333334,649.8333333333334,84.5,2444.1666666666665,1.3333333333333333,1.1666666666666667,3.3333333333333335
2026-03-10 14:57:59,13,-0.20099999999999998,0,7,17,14,33,37,288,6331,0.035668742717646966,0.0,0.0,12.142857142857142,0.14285714285714285,69.28571428571429,100.57142857142857,8.0,544.0,562.7142857142857,117.0,2501.5714285714284,2.0,2.4285714285714284,4.0
2026-03-10 14:59:02,11,-0.204,0,6,15,12,32,38,259,6455,0.03324542880272233,0.0,0.0,11.166666666666666,1.3333333333333333,70.33333333333333,116.0,9.333333333333334,537.3333333333334,617.5,65.0,2548.0,4.5,2.3333333333333335,3.0
2026-03-10 15:00:05,13,-0.255,0,3,14,14,15,17,136,3474,0.02979772747133046,0.0,0.0,10.333333333333334,2.0,73.66666666666667,112.0,24.0,552.0,663.0,78.0,2613.0,3.0,2.0,4.0
2026-03-10 15:00:06,10,-0.255,0,0,16,11,15,17,136,3532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10 15:00:08,11,-0.255,0,0,17,12,15,17,135,3518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10 15:01:10,18,-0.27899999999999997,0,2,15,19,7,9,85,1890,0.02976031405164314,0.0,0.0,8.5,2.5,76.0,91.5,12.5,592.0,507.0,58.5,2827.5,6.5,3.0,3.0
2026-03-10 15:01:12,15,-0.27899999999999997,0,0,17,16,7,9,86,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10 15:01:13,13,-0.276,0,0,15,14,8,10,87,1958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10 15:01:15,7,-0.276,0,0,16,8,8,10,86,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10 15:01:16,7,-0.27899999999999997,0,0,15,8,7,9,83,1909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-10 15:02:18,14,-0.261,0,3,17,15,13,17,122,2470,0.033333207025352696,0.0,0.0,10.0,0.0,74.33333333333333,82.66666666666667,10.666666666666666,581.3333333333334,494.0,39.0,2756.0,2.3333333333333335,3.0,2.3333333333333335
2026-03-10 15:03:21,12,-0.207,0,6,19,13,31,34,242,5092,0.03818665655524392,0.0,0.0,11.666666666666666,0.3333333333333333,69.0,102.66666666666667,4.0,541.3333333333334,585.0,175.5,2398.5,2.3333333333333335,1.6666666666666667,4.166666666666667
2026-03-10 15:04:25,9,-0.186,0,6,20,10,38,45,243,5376,0.0414128645571786,0.0,0.0,13.5,0.6666666666666666,64.33333333333333,117.33333333333333,9.333333333333334,501.3333333333333,780.0,195.0,2086.5,2.1666666666666665,3.5,4.0
2026-03-10 15:05:28,6,-0.126,1,7,20,7,58,63,251,4288,0.0468521543636156,0.0,0.0,10.857142857142858,1.1428571428571428,61.857142857142854,102.85714285714286,20.571428571428573,467.42857142857144,707.5714285714286,339.85714285714283,1833.0,3.7142857142857144,4.428571428571429,6.571428571428571
2026-03-10 15:06:32,7,-0.6412307331179131,0,30,4,8,86,94,628,14138,0.07048993523746763,15.850862266666669,28.833333333333332,1.2666666666666666,0.23333333333333334,44.233333333333334,17.333333333333332,0.26666666666666666,348.26666666666665,87.1,19.5,1677.0,1.4333333333333333,1.0333333333333334,1.5
2026-03-10 15:07:36,11,-0.0776522070147945,0,27,5,12,78,86,1028,23603,0.03125902158464861,0.01808537037037037,0.18518518518518517,2.185185185185185,0.0,74.77777777777777,17.77777777777778,0.0,597.925925925926,89.55555555555556,39.0,2873.0,1.0,1.0740740740740742,2.111111111111111
2026-03-10 15:08:40,12,-0.07511282349099635,0,30,7,13,77,82,1114,22437,0.028430986886189287,0.003767833333333333,0.1,3.1,0.06666666666666667,74.83333333333333,26.133333333333333,4.533333333333333,593.3333333333334,172.9,80.6,2788.5,3.066666666666667,3.9,5.2
2026-03-10 15:09:43,9,-0.5557936119745741,0,30,6,10,80,90,869,20406,0.05103151129765783,3.1952737333333334,10.166666666666666,2.3,0.0,56.8,18.933333333333334,0.26666666666666666,453.6,115.7,22.1,2167.1,1.0,1.0333333333333334,1.4333333333333333
2026-03-10 15:10:46,13,-0.14375066405267906,0,30,7,14,64,68,1126,22411,0.022829009230497015,0.12643543333333332,0.5333333333333333,6.733333333333333,0.16666666666666666,75.46666666666667,54.666666666666664,7.133333333333334,597.1333333333333,325.0,70.06666666666666,2817.233333333333,8.633333333333333,9.4,10.366666666666667
2026-03-10 15:11:49,15,-0.111,0,27,9,16,63,69,1155,24538,0.02421179838418291,0.0,0.0,4.2592592592592595,0.1111111111111111,80.51851851851852,40.888888888888886,9.481481481481481,628.7407407407408,287.44444444444446,73.66666666666667,2949.5555555555557,3.888888888888889,5.481481481481482,4.148148148148148
2026-03-10 15:12:53,13,-0.08700000000000001,0,27,11,14,71,74,1133,22479,0.028623972218309857,0.0,0.0,5.407407407407407,0.6296296296296297,76.48148148148148,48.888888888888886,21.62962962962963,589.6296296296297,388.55555555555554,63.55555555555556,2766.1111111111113,3.962962962962963,4.962962962962963,2.5925925925925926
2026-03-10 15:14:07,0,-0.5990759185161191,0,28,13,1,100,100,85,424,0.7188376414236071,56.32547210714285,7.678571428571429,8.678571428571429,0.0,0.0,69.42857142857143,0.0,0.0,338.4642857142857,0.0,0.0,0.0,0.0,0.0
2026-03-10 15:15:09,17,-0.3193307719227723,0,27,12,18,54,59,1084,21033,0.03057859493311962,3.9428777777777784,1.1481481481481481,6.777777777777778,0.0,73.66666666666667,59.25925925925926,18.666666666666668,565.6296296296297,456.44444444444446,66.44444444444444,2614.4444444444443,1.8148148148148149,3.814814814814815,1.7407407407407407
2026-03-10 15:16:13,14,-0.1393934994712879,0,30,12,15,68,74,1206,25814,0.031065012859386,0.18231316666666667,0.6333333333333333,8.166666666666666,0.06666666666666667,69.63333333333334,70.66666666666667,13.333333333333334,538.9333333333333,461.5,104.0,2471.3,1.5,2.7333333333333334,3.033333333333333
2026-03-10 15:17:16,10,-0.27453660297020754,0,30,13,11,87,89,1027,20776,0.048957840280514725,0.9631469666666668,3.6666666666666665,7.1,0.13333333333333333,57.53333333333333,73.6,18.4,426.1333333333333,481.0,83.2,1961.7,1.6333333333333333,3.466666666666667,3.1333333333333333
2026-03-10 15:18:19,6,-0.6238630667751397,0,29,12,7,92,95,519,9804,0.09286855312518642,23.265004620689652,33.758620689655174,6.827586206896552,0.13793103448275862,31.20689655172414,65.10344827586206,23.17241379310345,217.10344827586206,489.51724137931035,75.3103448275862,923.8965517241379,2.413793103448276,4.517241379310345,2.9655172413793105
2026-03-10 15:19:23,19,-0.21966172779306087,0,30,14,20,44,54,1198,24126,0.02719271613100619,0.12633223333333335,0.8,13.033333333333333,1.2666666666666666,68.0,138.4,17.333333333333332,502.6666666666667,817.7,135.2,2256.8,12.166666666666666,12.433333333333334,12.866666666666667
2026-03-10 15:20:27,9,-0.41139740684163617,0,30,12,10,87,92,862,16820,0.05663519911503808,1.7216348,6.4,6.133333333333334,0.03333333333333333,54.666666666666664,54.4,22.666666666666668,409.6,443.3,91.0,1838.2,2.4,4.866666666666666,3.2333333333333334
2026-03-10 15:21:30,13,-0.16866894581403608,0,30,14,14,69,76,1132,23450,0.03418107852385115,0.26913296666666664,1.1333333333333333,8.433333333333334,1.4333333333333333,67.1,100.8,16.433333333333334,498.5,617.5,104.5,2279.7,6.533333333333333,5.7,6.933333333333334
2026-03-10 15:22:34,9,-0.44785945540812444,0,30,12,10,87,92,847,15932,0.05567296536181653,2.3690005999999997,7.133333333333334,5.933333333333334,0.06666666666666667,54.5,54.0,22.733333333333334,407.26666666666665,431.7,67.8,1860.0,2.6333333333333333,4.966666666666667,3.0
2026-03-10 15:23:37,11,-0.1496876702557882,0,30,12,12,76,84,1122,24115,0.0377538523327934,0.1375411,1.2333333333333334,7.266666666666667,0.03333333333333333,66.93333333333334,64.53333333333333,20.266666666666666,509.06666666666666,482.3,76.7,2336.1,2.1666666666666665,4.266666666666667,3.1333333333333333
2026-03-10 15:24:41,13,-0.12527661994580214,0,30,12,14,68,73,1141,23065,0.03125657769660264,0.10999626666666668,0.43333333333333335,8.9,0.0,69.9,78.13333333333334,20.8,531.4666666666667,562.9,102.7,2407.6,4.6,7.2,6.5
2026-03-10 15:25:44,9,-0.45686049957141683,0,30,11,10,88,90,951,19331,0.054513187350126516,2.335696766666666,7.533333333333333,6.466666666666667,0.6,53.233333333333334,57.06666666666667,18.666666666666668,406.6666666666667,419.9,84.5,1847.3,3.1,3.7666666666666666,2.7
2026-03-10 15:26:48,11,-0.15847023750926992,0,30,10,12,81,87,1066,22833,0.03915308682054281,0.3484851333333333,1.5333333333333334,3.433333333333333,0.23333333333333334,69.0,37.6,12.533333333333333,531.2,273.0,75.4,2485.6,2.5,3.1666666666666665,2.2
2026-03-10 15:27:51,11,-0.190209624271589,0,30,8,12,80,87,1146,24912,0.03569498034330934,0.27711729999999996,2.066666666666667,2.7,0.26666666666666666,70.53333333333333,26.133333333333333,11.2,550.6666666666666,209.3,48.1,2609.1,2.1333333333333333,2.933333333333333,1.8666666666666667
2026-03-10 15:28:54,15,-0.14110548406020892,0,27,9,16,58,65,1104,23689,0.0238154383202162,0.05917811111111111,0.2222222222222222,4.296296296296297,0.18518518518518517,80.96296296296296,42.370370370370374,8.88888888888889,632.2962962962963,303.3333333333333,66.44444444444444,2962.5555555555557,4.333333333333333,5.703703703703703,4.666666666666667
2026-03-10 15:29:57,13,-0.11342704582595409,0,27,7,14,68,73,1153,26370,0.022753161812628032,0.13662051851851853,0.2222222222222222,4.555555555555555,0.037037037037037035,80.18518518518519,36.74074074074074,4.444444444444445,637.0370370370371,219.55555555555554,44.77777777777778,3042.0,3.259259259259259,3.740740740740741,4.037037037037037
2026-03-10 15:31:01,8,-0.04824197772399315,0,24,9,9,87,90,781,15763,0.04580137468887421,0.058090291666666675,0.125,2.4583333333333335,0.4166666666666667,64.16666666666667,30.0,7.0,499.3333333333333,225.875,66.625,2322.125,2.5416666666666665,3.1666666666666665,1.7916666666666667
2026-03-10 15:32:03,12,-0.111,1,23,9,13,63,71,958,21598,0.028188341005502975,0.0,0.0,3.347826086956522,0.13043478260869565,79.52173913043478,35.130434782608695,10.782608695652174,618.0869565217391,257.7391304347826,64.43478260869566,2914.8260869565215,2.608695652173913,3.4782608695652173,1.9130434782608696
2026-03-10 15:33:07,13,-0.11862280986607611,0,27,18,14,70,76,1037,21150,0.04351098818597808,0.06592951851851851,0.4444444444444444,11.777777777777779,0.07407407407407407,62.55555555555556,102.81481481481481,5.62962962962963,486.81481481481484,593.6666666666666,153.11111111111111,2155.1111111111113,2.111111111111111,2.0,3.888888888888889
2026-03-10 15:34:11,11,-0.059999999999999984,0,28,16,12,80,82,973,19446,0.046692026363505286,0.0,0.0,9.75,1.1428571428571428,59.964285714285715,88.60714285714286,10.857142857142858,467.39285714285717,498.85714285714283,109.82142857142857,2154.75,3.8214285714285716,3.107142857142857,4.285714285714286
2026-03-10 15:35:14,11,-0.0936339158981815,0,29,14,12,74,84,1013,21874,0.04269888975912909,0.038489896551724134,0.2413793103448276,8.206896551724139,1.3793103448275863,63.206896551724135,100.13793103448276,9.379310344827585,472.82758620689657,544.6551724137931,80.6896551724138,2213.5862068965516,4.344827586206897,2.413793103448276,3.6551724137931036
2026-03-10 15:36:24,1,-0.6024005107163312,0,30,15,2,99,100,171,1104,0.3568577063501087,49.5458765,13.233333333333333,12.1,0.16666666666666666,1.9666666666666666,101.06666666666666,3.2,9.6,521.2666666666667,26.033333333333335,7.8,1.8666666666666667,1.6333333333333333,1.0
2026-03-10 15:37:27,10,-0.2401812348786242,0,30,14,11,83,89,952,18136,0.053255539637022425,2.1951050666666663,2.1666666666666665,7.033333333333333,1.0666666666666667,55.96666666666667,85.6,12.533333333333333,414.4,492.7,100.1,1905.8,3.433333333333333,3.1,4.766666666666667
2026-03-10 15:38:30,12,-0.07903060536842627,0,30,13,13,75,79,1107,21863,0.03618380504810119,0.0010222,0.06666666666666667,6.466666666666667,0.26666666666666666,69.06666666666666,67.2,22.4,516.8,505.7,105.3,2345.2,3.966666666666667,5.866666666666666,5.5
2026-03-10 15:39:33,13,-0.09000000000000001,0,28,14,14,70,76,1083,23823,0.03682249476581952,0.0,0.0,9.035714285714286,1.0357142857142858,67.75,104.85714285714286,13.428571428571429,504.2857142857143,587.7857142857143,55.714285714285715,2391.535714285714,3.7142857142857144,2.4285714285714284,3.0
2026-03-10 15:40:38,7,-0.6205113360821839,0,30,12,8,93,96,661,12863,0.07760279332028301,16.790831766666667,30.633333333333333,7.833333333333333,0.16666666666666666,37.266666666666666,71.2,24.0,266.93333333333334,523.9,79.3,1162.2,2.066666666666667,4.3,2.9
2026-03-10 15:41:42,15,-0.2023747717350135,0,30,10,16,54,65,1199,25204,0.02357877353637976,0.35411689999999996,0.9,9.566666666666666,0.5333333333333333,72.86666666666666,90.13333333333334,10.133333333333333,563.4666666666667,527.8,140.4,2567.5,11.7,12.3,12.766666666666667
2026-03-10 15:42:45,15,-0.129,0,30,8,16,57,63,1192,26428,0.020471698322581566,0.0,0.0,9.333333333333334,0.03333333333333333,74.56666666666666,77.33333333333333,11.466666666666667,582.6666666666666,451.1,89.7,2732.6,9.833333333333334,11.233333333333333,11.5
2026-03-10 15:43:48,13,-0.075,0,30,6,14,75,82,1199,26401,0.023905710592071593,0.0,0.0,7.5,0.03333333333333333,72.56666666666666,61.06666666666667,1.8666666666666667,577.8666666666667,331.5,24.7,2767.7,4.066666666666666,4.533333333333333,5.1
2026-03-10 15:44:51,9,-0.3502281796026958,0,29,5,10,84,92,905,19713,0.05006581856844588,1.2922962413793102,4.896551724137931,1.896551724137931,0.0,59.310344827586206,15.172413793103448,0.27586206896551724,474.2068965517241,75.3103448275862,40.3448275862069,2271.4137931034484,1.0,1.0344827586206897,1.9655172413793103
2026-03-10 15:45:54,15,-0.1585255775101004,0,30,5,16,54,61,1088,22970,0.01879860927255578,0.017786333333333335,0.3333333333333333,7.6,0.06666666666666667,76.86666666666666,62.666666666666664,2.4,611.2,339.3,66.3,2891.2,10.3,11.1,13.833333333333334
2026-03-10 15:46:57,13,-0.084,0,28,3,14,72,78,1171,27000,0.019679074615647805,0.0,0.0,3.9642857142857144,0.0,79.60714285714286,31.714285714285715,7.428571428571429,629.4285714285714,192.21428571428572,13.928571428571429,3053.1428571428573,4.035714285714286,4.678571428571429,4.678571428571429
2026-03-10 15:48:00,14,-0.111,0,28,5,15,63,68,1165,26153,0.018958096888730153,0.0,0.0,5.821428571428571,0.03571428571428571,80.5,46.857142857142854,1.1428571428571428,642.8571428571429,247.92857142857142,47.357142857142854,3072.6428571428573,5.678571428571429,5.785714285714286,7.214285714285714
2026-03-10 15:49:04,12,-0.07005495684131616,0,30,3,13,79,85,1104,25315,0.027304178614949125,0.035176066666666665,0.1,3.2333333333333334,0.0,72.83333333333333,26.133333333333333,7.733333333333333,574.6666666666666,166.4,9.1,2791.1,2.3333333333333335,2.9,2.6
2026-03-10 15:50:06,15,-0.13385745330040993,0,30,2,16,61,68,1123,23480,0.01710631998035368,0.0287297,0.26666666666666666,7.2,0.1,76.9,58.666666666666664,0.5333333333333333,614.4,296.4,19.5,2967.9,6.666666666666667,6.766666666666667,7.566666666666666
2026-03-10 15:51:09,11,-0.07561103928390085,0,30,1,12,83,89,1007,22200,0.03480383502729135,0.15416186666666667,0.3333333333333333,1.0,0.0,68.73333333333333,8.0,0.0,549.8666666666667,39.0,1.3,2679.3,1.0,1.0,1.0333333333333334
2026-03-10 15:52:13,13,-0.10013378659171375,0,30,2,14,68,75,1078,24851,0.023251621048312344,0.004461733333333333,0.06666666666666667,3.4,0.06666666666666667,76.46666666666667,29.333333333333332,0.7,609.4333333333333,157.3,27.133333333333333,2932.9666666666667,5.433333333333334,5.966666666666667,7.0
2026-03-10 15:53:17,11,-0.21463104577232675,0,30,1,12,84,90,932,19769,0.03736121797110356,0.9041619666666668,2.4,1.0,0.0,65.53333333333333,8.0,0.0,524.2666666666667,39.0,6.5,2549.3,1.0,1.0,1.2
2026-03-10 15:54:20,10,-0.19423880043364247,0,28,2,11,84,90,884,20443,0.04042834753292224,0.4747458928571428,2.25,1.0,0.0,64.67857142857143,8.0,0.8571428571428571,516.5714285714286,50.142857142857146,12.535714285714286,2498.785714285714,1.0,1.0714285714285714,1.3214285714285714
2026-03-10 15:55:23,12,-0.12250459956380261,0,26,2,13,76,83,1001,21320,0.024050850513456738,0.14901811538461537,0.7692307692307693,1.0,0.0,78.73076923076923,8.0,1.2307692307692308,628.6153846153846,51.0,7.5,3051.0,1.0,1.1538461538461537,1.1923076923076923
2026-03-10 15:56:26,14,-0.14567230270053555,0,25,1,15,68,71,1067,23564,0.018755367182785008,0.13954172,0.76,1.0,0.0,85.68,8.0,0.0,685.44,39.0,9.36,3332.16,1.0,1.0,1.24
2026-03-10 15:57:29,10,-0.15934494551235945,0,23,0,11,78,85,743,17078,0.03263832020601025,0.6152331304347826,1.2608695652173914,1.0,0.0,70.69565217391305,8.0,0.0,565.5652173913044,39.0,0.0,2757.1304347826085,1.0,1.0,1.0
2026-03-10 15:58:32,11,-0.14554236491541628,1,24,1,12,76,83,923,19567,0.02518113978266984,0.047133666666666664,1.2083333333333333,1.0,0.0,77.625,8.0,0.0,621.0,39.0,11.375,3016.0,1.0,1.0,1.2916666666666667
2026-03-10 15:59:35,18,-0.23399999999999999,0,6,18,19,22,24,239,4760,0.03524374769929827,0.0,0.0,10.0,0.0,73.33333333333333,89.33333333333333,4.0,573.3333333333334,494.0,91.0,2665.0,2.3333333333333335,1.5,2.3333333333333335
2026-03-10 16:00:39,11,-0.237,0,4,16,12,21,25,159,2773,0.031988295469023015,0.0,0.0,7.0,0.0,77.75,58.0,14.0,606.0,380.25,48.75,2876.25,3.0,3.5,3.0
2026-03-10 16:01:42,10,-0.21,0,5,16,11,30,35,214,5330,0.03402923858735178,0.0,0.0,12.6,1.8,69.4,115.2,10.2,545.0,616.2,99.0,2553.0,3.8,2.2,3.6
2026-03-10 16:02:44,13,-0.255,0,3,17,14,15,18,119,2403,0.03354017656343127,0.0,0.0,9.666666666666666,0.3333333333333333,73.66666666666667,85.33333333333333,8.0,576.0,494.0,26.0,2743.0,3.0,2.3333333333333335,2.0
2026-03-10 16:03:48,9,-0.20099999999999998,0,5,18,10,33,40,204,4488,0.03719020904073674,0.0,0.0,12.4,0.2,68.8,108.8,1.6,540.8,585.0,93.6,2496.0,2.0,1.2,3.0
2026-03-10 16:04:50,12,-0.264,0,2,17,13,12,14,89,2193,0.03434740621937529,0.0,0.0,15.5,1.0,67.5,136.0,0.0,536.0,702.0,78.0,2496.0,2.5,1.0,4.0
2026-03-10 16:05:52,12,-0.23399999999999999,0,4,16,13,22,24,172,4003,0.03313484360939413,0.0,0.0,11.5,2.0,70.5,110.0,10.0,552.0,594.75,97.5,2583.75,5.0,2.5,3.5
2026-03-10 16:06:56,19,-0.22799999999999998,0,7,15,20,24,27,297,6380,0.030856700887441708,0.0,0.0,7.285714285714286,1.5714285714285714,76.28571428571429,86.85714285714286,12.571428571428571,581.7142857142857,490.2857142857143,50.142857142857146,2780.1428571428573,4.857142857142857,3.142857142857143,2.7142857142857144
2026-03-10 16:07:59,11,-0.183,0,7,13,12,39,46,279,6681,0.030208852813310823,0.0,0.0,8.428571428571429,0.14285714285714285,76.28571428571429,83.42857142857143,24.0,571.4285714285714,568.2857142857143,22.285714285714285,2718.8571428571427,2.0,3.4285714285714284,1.7142857142857142
2026-03-10 16:09:04,0,-0.5996169581556978,0,8,12,1,100,100,57,506,0.2541202981978984,40.493686249999996,20.0,13.5,0.625,6.875,121.0,18.0,29.0,721.5,43.875,53.625,5.625,5.5,2.875
2026-03-10 16:10:08,1,-0.6117862587012627,0,11,12,2,96,97,129,1642,0.1675476005663434,34.14705763636364,26.09090909090909,8.818181818181818,0.18181818181818182,18.454545454545453,85.0909090909091,18.181818181818183,116.36363636363636,538.9090909090909,81.54545454545455,450.27272727272725,3.1818181818181817,3.6363636363636362,3.090909090909091
2026-03-10 16:11:11,13,-0.2463484937151946,0,10,12,14,43,51,409,8352,0.029958375480011977,0.524946,1.0,5.8,0.0,78.0,50.4,22.4,597.6,417.3,66.3,2784.6,2.2,4.2,2.4
